username,id,created_at,name,verified,profile_image_url,description,protected,location,url,public_metrics.followers_count,public_metrics.following_count,public_metrics.tweet_count,public_metrics.listed_count,entities.url.urls,entities.description.hashtags,entities.description.urls,pinned_tweet_id,entities.description.mentions
RepBera,950783972,2012-11-16T01:39:54.000Z,"Ami Bera, M.D.",True,https://pbs.twimg.com/profile_images/722533785481248769/LJz8Qkxj_normal.jpg,"Doctor and Member of Congress. Proudly representing #CA07 and #SacramentoCounty in the House of Representatives.

Chair of @HouseForeign Subcommittee on Asia.",False,"Elk Grove, California",https://t.co/gkSkmayEVv,46577,2154,6303,1139,"[{'start': 0, 'end': 23, 'url': 'https://t.co/gkSkmayEVv', 'expanded_url': 'http://bera.house.gov/', 'display_url': 'bera.house.gov'}]","[{'start': 52, 'end': 57, 'tag': 'CA07'}, {'start': 62, 'end': 79, 'tag': 'SacramentoCounty'}]",,1542923692493180936,"[{'start': 123, 'end': 136, 'username': 'HouseForeign'}]"
SenatorHassan,946549322,2012-11-13T21:27:37.000Z,Sen. Maggie Hassan,True,https://pbs.twimg.com/profile_images/1457818269205897224/KJPS4JkN_normal.jpg,"New England sports fan, mom, crossword enthusiast, former governor, U.S. Senator for New Hampshire.",False,,https://t.co/AVRitZr4FJ,165725,552,12051,1743,"[{'start': 0, 'end': 23, 'url': 'https://t.co/AVRitZr4FJ', 'expanded_url': 'http://hassan.senate.gov', 'display_url': 'hassan.senate.gov'}]",,,,
RepSwalwell,942156122,2012-11-11T20:26:01.000Z,Rep. Eric Swalwell,True,https://pbs.twimg.com/profile_images/1478575870243655681/U0jtKirY_normal.jpg,"Husband | Dad to Nelson, Cricket & Hank | Congressman | @HouseJudiciary @HouseIntel @HomelandDems | social media policy: https://t.co/47CTxGMvRW | #EndGunViolence",False,"East Bay, CA & DC (CA-15)",https://t.co/dOMyHq77jj,1438408,11536,18883,6633,"[{'start': 0, 'end': 23, 'url': 'https://t.co/dOMyHq77jj', 'expanded_url': 'http://swalwell.house.gov', 'display_url': 'swalwell.house.gov'}]","[{'start': 147, 'end': 162, 'tag': 'EndGunViolence'}]","[{'start': 121, 'end': 144, 'url': 'https://t.co/47CTxGMvRW', 'expanded_url': 'http://bit.ly/3gxdzVm', 'display_url': 'bit.ly/3gxdzVm'}]",,"[{'start': 56, 'end': 71, 'username': 'HouseJudiciary'}, {'start': 72, 'end': 83, 'username': 'HouseIntel'}, {'start': 84, 'end': 97, 'username': 'HomelandDems'}]"
MikeKellyPA,935368364,2012-11-08T20:31:21.000Z,Rep. Mike Kelly,True,https://pbs.twimg.com/profile_images/2824224425/e2df92c97dc465f3c97327fc1342c38e_normal.jpeg,U.S. Representative Mike Kelly proudly serves the people of Pennsylvania's 16th District (#PA16) and is a member of the House Ways & Means Committee. 🇺🇸🇺🇸,False,"Washington, DC",https://t.co/euXC4Yy1aR,27178,1386,3865,910,"[{'start': 0, 'end': 23, 'url': 'https://t.co/euXC4Yy1aR', 'expanded_url': 'http://kelly.house.gov', 'display_url': 'kelly.house.gov'}]","[{'start': 90, 'end': 95, 'tag': 'PA16'}]",,,
RepRichHudson,935033864,2012-11-08T17:41:00.000Z,Richard Hudson,True,https://pbs.twimg.com/profile_images/1345780278325817359/-SGkyzAX_normal.jpg,Proudly representing North Carolina in the U.S. House 🇺🇸 | @HouseGOP Conference Secretary & Member of @HouseCommerce,False,"Moore County, North Carolina",https://t.co/y7enPyxilF,23832,2839,9446,834,"[{'start': 0, 'end': 23, 'url': 'https://t.co/y7enPyxilF', 'expanded_url': 'https://hudson.house.gov/', 'display_url': 'hudson.house.gov'}]",,,,"[{'start': 59, 'end': 68, 'username': 'HouseGOP'}, {'start': 102, 'end': 116, 'username': 'HouseCommerce'}]"
RepDavidRouzer,834069080,2012-09-19T20:23:15.000Z,David Rouzer,True,https://pbs.twimg.com/profile_images/656534508582256640/03U-6nNz_normal.jpg,Congressman from North Carolina's 7th Congressional district,False,,,16747,529,2210,619,,,,,
RepDannyDavis,789244177,2012-08-29T12:31:09.000Z,Rep. Danny K. Davis,True,https://pbs.twimg.com/profile_images/3401719858/fcb6d46529b4a43ccc07c296062ddb19_normal.jpeg,“The People’s Congressman” US House Representative for Illinois' 7th District. Serving on the 117th Congress Committee on Ways and Means.,False,"Chicago, IL",https://t.co/N9drWjh1kd,18976,395,4223,764,"[{'start': 0, 'end': 23, 'url': 'https://t.co/N9drWjh1kd', 'expanded_url': 'http://davis.house.gov/', 'display_url': 'davis.house.gov'}]",,,,
RepCartwright,776664410,2012-08-23T20:05:56.000Z,Matt Cartwright,True,https://pbs.twimg.com/profile_images/1096789776710160384/K6D4J-sa_normal.jpg,Proudly representing PA's 8th Congressional District. House Appropriator. Serving in leadership as co-chair of the House Democratic Policy/Comms Committee.,False,"Moosic, PA",https://t.co/IwArkZd0HO,20118,2074,3840,954,"[{'start': 0, 'end': 23, 'url': 'https://t.co/IwArkZd0HO', 'expanded_url': 'http://cartwright.house.gov', 'display_url': 'cartwright.house.gov'}]",,,,
MikeCrapo,600463589,2012-06-05T22:16:35.000Z,Senator Mike Crapo,True,https://pbs.twimg.com/profile_images/2286763334/atyer80hkqhdwmgk73t0_normal.jpeg,United States Senator for the great state of Idaho.,False,"Idaho & Washington, D.C.",http://t.co/W6cAM2HKzW,128277,776,9634,2036,"[{'start': 0, 'end': 22, 'url': 'http://t.co/W6cAM2HKzW', 'expanded_url': 'http://www.crapo.senate.gov', 'display_url': 'crapo.senate.gov'}]",,,,
RepDLamborn,584012853,2012-05-18T16:01:17.000Z,Rep. Doug Lamborn,True,https://pbs.twimg.com/profile_images/1171889369831096328/UpeDFi5k_normal.jpg,Honored to represent Colorado's 5th District | Member of @HASCRepublicans and @NatResources | Twitter user policy: https://t.co/iJctUiREMe,False,"Colorado Springs, CO",https://t.co/aVNY6LkLMd,34540,1309,6789,1053,"[{'start': 0, 'end': 23, 'url': 'https://t.co/aVNY6LkLMd', 'expanded_url': 'http://lamborn.house.gov', 'display_url': 'lamborn.house.gov'}]",,"[{'start': 115, 'end': 138, 'url': 'https://t.co/iJctUiREMe', 'expanded_url': 'http://lamborn.house.gov/policy-twitter', 'display_url': 'lamborn.house.gov/policy-twitter'}]",1485732391012368385,"[{'start': 57, 'end': 73, 'username': 'HASCRepublicans'}, {'start': 78, 'end': 91, 'username': 'NatResources'}]"
RepMarcyKaptur,581141508,2012-05-15T16:57:51.000Z,Marcy Kaptur,True,https://pbs.twimg.com/profile_images/1108475167297232902/vggXpEsS_normal.jpg,Honored to serve the hardworking families of Ohio's 9th District. Longest-serving woman in the House of Representatives. Chair of Energy & Water @AppropsDems.,False,"Toledo, OH",https://t.co/j5IkeLt2wv,27615,1013,5582,980,"[{'start': 0, 'end': 23, 'url': 'https://t.co/j5IkeLt2wv', 'expanded_url': 'http://kaptur.house.gov', 'display_url': 'kaptur.house.gov'}]",,,1456831925969108992,"[{'start': 145, 'end': 157, 'username': 'AppropsDems'}]"
RepDean,567508925,2012-04-30T20:07:23.000Z,Congresswoman Madeleine Dean,True,https://pbs.twimg.com/profile_images/1195381108545855488/vc1NsSll_normal.jpg,"Congresswoman serving Pennsylvania’s Fourth District - Montgomery and Berks Counties | Committees: @FSCDems & @HouseJudiciary | ""Courage is in the air""",False,"Montgomery County, PA",https://t.co/NTrI907MCU,75658,1343,5334,934,"[{'start': 0, 'end': 23, 'url': 'https://t.co/NTrI907MCU', 'expanded_url': 'http://dean.house.gov', 'display_url': 'dean.house.gov'}]",,,,"[{'start': 99, 'end': 107, 'username': 'FSCDems'}, {'start': 110, 'end': 125, 'username': 'HouseJudiciary'}]"
RepBonamici,558769636,2012-04-20T16:30:32.000Z,Suzanne Bonamici,True,https://pbs.twimg.com/profile_images/1227347272075272193/GH2CwHqF_normal.jpg,"Representing Oregon's 1st District. Working to strengthen #PublicEducation, support #WorkingFamilies, & #ActOnClimate. Proud mom of two grown kids. She/her.",False,,https://t.co/8JoiJrGT6b,35655,1291,11077,1116,"[{'start': 0, 'end': 23, 'url': 'https://t.co/8JoiJrGT6b', 'expanded_url': 'http://bonamici.house.gov/', 'display_url': 'bonamici.house.gov'}]","[{'start': 58, 'end': 74, 'tag': 'PublicEducation'}, {'start': 84, 'end': 100, 'tag': 'WorkingFamilies'}, {'start': 104, 'end': 117, 'tag': 'ActOnClimate'}]",,1552369388464087041,
RepHalRogers,550401754,2012-04-10T19:59:22.000Z,Hal Rogers,True,https://pbs.twimg.com/profile_images/2087954082/Hal_twitter_pic_normal.jpg,Representing the people of Southern and Eastern Kentucky.,False,"Somerset, KY",https://t.co/DumctPTRij,22524,773,4043,801,"[{'start': 0, 'end': 23, 'url': 'https://t.co/DumctPTRij', 'expanded_url': 'http://halrogers.house.gov/', 'display_url': 'halrogers.house.gov'}]",,,,
ossoff,521747968,2012-03-11T22:46:55.000Z,Jon Ossoff,True,https://pbs.twimg.com/profile_images/1334232158207168515/K-i3xjEK_normal.jpg,U.S. Senator from Georgia.,False,"Georgia, USA (he/him)",https://t.co/ibc4arBnan,1255342,1628,9376,3424,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ibc4arBnan', 'expanded_url': 'http://ossoff.senate.gov', 'display_url': 'ossoff.senate.gov'}]",,,,
RepBradWenstrup,518644221,2012-03-08T16:25:14.000Z,Rep. Brad Wenstrup,True,https://pbs.twimg.com/profile_images/378800000172004781/b7b9dc516fbf3a3a1f5bbfff3ae9aa51_normal.png,"US Representative for the people of Ohio's 2nd District, Physician, Army Reservist, Dad, Lifelong Ohioan",False,,https://t.co/PMxYuFsMOw,31587,1042,7303,803,"[{'start': 0, 'end': 23, 'url': 'https://t.co/PMxYuFsMOw', 'expanded_url': 'http://wenstrup.house.gov', 'display_url': 'wenstrup.house.gov'}]",,,1451194477469597703,
BettyMcCollum04,516880804,2012-03-06T20:52:11.000Z,Rep. Betty McCollum,True,https://pbs.twimg.com/profile_images/978076022158577664/ZBcXXRo__normal.jpg,Proudly representing Minnesota's Fourth District in the U.S. House of Representatives. Member of @AppropsDems & @NRDems.,False,Minnesota,https://t.co/tyDSAmOsth,45876,1332,12904,1106,"[{'start': 0, 'end': 23, 'url': 'https://t.co/tyDSAmOsth', 'expanded_url': 'http://mccollum.house.gov/', 'display_url': 'mccollum.house.gov'}]",,,,"[{'start': 97, 'end': 109, 'username': 'AppropsDems'}, {'start': 112, 'end': 119, 'username': 'NRDems'}]"
SenatorTester,515822213,2012-03-05T20:13:29.000Z,Senator Jon Tester,True,https://pbs.twimg.com/profile_images/1477342792942817285/lj3NBykM_normal.jpg,Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.,False,Montana,https://t.co/GJVvKH3V3K,154408,993,7465,1608,"[{'start': 0, 'end': 23, 'url': 'https://t.co/GJVvKH3V3K', 'expanded_url': 'http://tester.senate.gov', 'display_url': 'tester.senate.gov'}]",,,,
SenJackReed,486694111,2012-02-08T15:24:01.000Z,Senator Jack Reed,True,https://pbs.twimg.com/profile_images/611042380846907393/L-JV9zuJ_normal.jpg,Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed. Chairman of the Senate Armed Services Committee.,False,"Providence, Rhode Island",http://t.co/zRkAemKyYn,112527,50,7614,2005,"[{'start': 0, 'end': 22, 'url': 'http://t.co/zRkAemKyYn', 'expanded_url': 'http://www.reed.senate.gov', 'display_url': 'reed.senate.gov'}]",,,,
RepRoybalAllard,479872233,2012-01-31T21:30:43.000Z,Rep. Lucille Roybal-Allard,True,https://pbs.twimg.com/profile_images/646679472578498561/DqbuKI-9_normal.png,Representing California's 40th Congressional District. Chairwoman of the @AppropsDems Homeland Security Committee.,False,,https://t.co/dKsLOVPugH,35658,5931,11093,1055,"[{'start': 0, 'end': 23, 'url': 'https://t.co/dKsLOVPugH', 'expanded_url': 'http://roybal-allard.house.gov', 'display_url': 'roybal-allard.house.gov'}]",,,1419729906255151113,"[{'start': 73, 'end': 85, 'username': 'AppropsDems'}]"
SenFeinstein,476256944,2012-01-27T23:06:59.000Z,Senator Dianne Feinstein,True,https://pbs.twimg.com/profile_images/1269997520694005760/Xpo4-5Px_normal.jpg,United States Senator from California. On Facebook at: https://t.co/RVLkJPLS9Y,False,California,https://t.co/nLdPE0lrC6,1494529,260,13834,7051,"[{'start': 0, 'end': 23, 'url': 'https://t.co/nLdPE0lrC6', 'expanded_url': 'http://www.feinstein.senate.gov', 'display_url': 'feinstein.senate.gov'}]",,"[{'start': 55, 'end': 78, 'url': 'https://t.co/RVLkJPLS9Y', 'expanded_url': 'http://facebook.com/senatorfeinstein', 'display_url': 'facebook.com/senatorfeinste…'}]",,
RepJeffries,467823431,2012-01-18T21:54:44.000Z,Hakeem Jeffries,True,https://pbs.twimg.com/profile_images/843897836383158274/hmHktXQP_normal.jpg,Brooklyn & Queens Congressman. Chair @HouseDemocrats. Speak truth. Do the work. Change America.,False,"Brooklyn, NY",https://t.co/A6qMi8EGZH,500624,1072,4984,2934,"[{'start': 0, 'end': 23, 'url': 'https://t.co/A6qMi8EGZH', 'expanded_url': 'http://jeffries.house.gov/', 'display_url': 'jeffries.house.gov'}]",,,1524444222497169411,"[{'start': 37, 'end': 52, 'username': 'HouseDemocrats'}]"
RepCicilline,462143773,2012-01-12T16:26:40.000Z,Congressman David N. Cicilline,True,https://pbs.twimg.com/profile_images/1096428723040071680/iS7xXqHl_normal.jpg,"🏛 Representing RI-1
🏳️‍🌈 #LGBTQ Equality Caucus Chair
⚖️ Judiciary - Antitrust Chair
🌎 Foreign Affairs Committee
Lifelong Rhode Islander. He/him",False,Pawtucket/Washington,https://t.co/hquCueqIxL,33565,15009,7516,774,"[{'start': 0, 'end': 23, 'url': 'https://t.co/hquCueqIxL', 'expanded_url': 'http://cicilline.house.gov', 'display_url': 'cicilline.house.gov'}]","[{'start': 25, 'end': 31, 'tag': 'LGBTQ'}]",,1407714436111126532,
RepRichardNeal,442824717,2011-12-21T14:18:30.000Z,Rep. Richard Neal,True,https://pbs.twimg.com/profile_images/2245213250/TP_normal.jpg,"Serving the 1st District of Massachusetts in the US House of Representatives, with 87 cities & towns in western & central MA. Chair of @WaysMeansCmte.",False,,https://t.co/oMlnSd5NFV,41587,102,3924,1041,"[{'start': 0, 'end': 23, 'url': 'https://t.co/oMlnSd5NFV', 'expanded_url': 'http://neal.house.gov', 'display_url': 'neal.house.gov'}]",,,,"[{'start': 135, 'end': 149, 'username': 'WaysMeansCmte'}]"
LindseyGrahamSC,432895323,2011-12-09T22:21:03.000Z,Lindsey Graham,True,https://pbs.twimg.com/profile_images/1235299656063733760/b1RnM8w3_normal.jpg,The official Twitter feed for United States Senator Lindsey Graham.,False,South Carolina,https://t.co/bM2rOxm6ub,2137022,2026,14256,9114,"[{'start': 0, 'end': 23, 'url': 'https://t.co/bM2rOxm6ub', 'expanded_url': 'http://www.lindseygraham.com', 'display_url': 'lindseygraham.com'}]",,,,
GKButterfield,432676344,2011-12-09T17:17:22.000Z,G. K. Butterfield,True,https://pbs.twimg.com/profile_images/1108574414382264323/HQrhf_eC_normal.jpg,"U.S. Representative, proudly serving North Carolina's 1st Congressional District. Follow my work in Washington and #NC01.",False,,https://t.co/mlMBFbrEI1,23696,1119,6997,964,"[{'start': 0, 'end': 23, 'url': 'https://t.co/mlMBFbrEI1', 'expanded_url': 'http://Butterfield.house.gov', 'display_url': 'Butterfield.house.gov'}]","[{'start': 115, 'end': 120, 'tag': 'NC01'}]",,,
RepRickLarsen,404132211,2011-11-03T13:59:42.000Z,Rep. Rick Larsen,True,https://pbs.twimg.com/profile_images/804085552064720896/HGM6mA6m_normal.jpg,"Born and raised in Arlington, Wash. Chair, Aviation Subcommittee",False,Washington's 2nd District,https://t.co/HCzRoJFOMs,23339,6309,15321,940,"[{'start': 0, 'end': 23, 'url': 'https://t.co/HCzRoJFOMs', 'expanded_url': 'http://larsen.house.gov', 'display_url': 'larsen.house.gov'}]",,,1570441671925530625,
MarkAmodeiNV2,402719755,2011-11-01T13:43:55.000Z,RepMarkAmodei,True,https://pbs.twimg.com/profile_images/1013981186157416454/EX31lgii_normal.jpg,Proudly representing Nevada's 2nd District,False,"Carson City, NV",https://t.co/Y3cAorFZKN,16523,1094,1469,824,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Y3cAorFZKN', 'expanded_url': 'http://amodei.house.gov', 'display_url': 'amodei.house.gov'}]",,,,
RepHorsford,389840566,2011-10-13T02:23:25.000Z,Rep. Steven Horsford,True,https://pbs.twimg.com/profile_images/1540443161788645381/GSC8g_1Y_normal.jpg,Official Twitter account of Congressman Steven Horsford. Proudly representing the people of Nevada's Fourth Congressional District. #NV04,False,"Nevada, USA",https://t.co/SGjaeuuLVj,18197,1986,7131,746,"[{'start': 0, 'end': 23, 'url': 'https://t.co/SGjaeuuLVj', 'expanded_url': 'https://linktr.ee/rephorsford', 'display_url': 'linktr.ee/rephorsford'}]","[{'start': 132, 'end': 137, 'tag': 'NV04'}]",,1540040822439174144,
RepMcNerney,385429543,2011-10-05T13:52:58.000Z,Jerry McNerney,True,https://pbs.twimg.com/profile_images/453602967006896128/sMQhAO6K_normal.jpeg,Proudly representing California's 9th Congressional District. Learn more about my work in Congress at https://t.co/yRxs5trwtE,False,"Stockton, CA",https://t.co/So4mXjTwdK,32775,783,2879,959,"[{'start': 0, 'end': 23, 'url': 'https://t.co/So4mXjTwdK', 'expanded_url': 'http://mcnerney.house.gov', 'display_url': 'mcnerney.house.gov'}]",,"[{'start': 102, 'end': 125, 'url': 'https://t.co/yRxs5trwtE', 'expanded_url': 'http://www.facebook.com/jerrymcnerney', 'display_url': 'facebook.com/jerrymcnerney'}]",,
RepJohnYarmuth,384913290,2011-10-04T15:07:38.000Z,Rep. John Yarmuth,True,https://pbs.twimg.com/profile_images/978673581990260736/qEAFTWha_normal.jpg,Chairman of the House Budget Committee. Founder & Co-Chair of the Congressional Bourbon Caucus. Congressman representing Kentucky’s 3rd Congressional District.,False,"Louisville, KY",https://t.co/SAtBB33YtF,54841,598,5567,1171,"[{'start': 0, 'end': 23, 'url': 'https://t.co/SAtBB33YtF', 'expanded_url': 'http://yarmuth.house.gov', 'display_url': 'yarmuth.house.gov'}]",,,,
SenJohnHoeven,382791093,2011-09-30T17:55:30.000Z,Senator John Hoeven,True,https://pbs.twimg.com/profile_images/1457025032706736129/vIqtYG2x_normal.jpg,"U.S. Senator for North Dakota serving on the Senate Agriculture, Energy, Appropriations & Indian Affairs committees.",False,North Dakota,https://t.co/gSzXaF3dWQ,119640,765,5116,1805,"[{'start': 0, 'end': 23, 'url': 'https://t.co/gSzXaF3dWQ', 'expanded_url': 'https://www.hoeven.senate.gov', 'display_url': 'hoeven.senate.gov'}]",,,1517843355870371841,
RepTerriSewell,381152398,2011-09-27T20:47:50.000Z,Rep. Terri A. Sewell,True,https://pbs.twimg.com/profile_images/1365353497533775876/xnkOsYz7_normal.jpg,"Selma native, U.S. Congresswoman working #ForThePeople of Alabama's 7th District  https://t.co/0uBlTm34B9",False,"Washington, DC",https://t.co/NtlIhsJSYl,53700,4449,8864,1346,"[{'start': 0, 'end': 23, 'url': 'https://t.co/NtlIhsJSYl', 'expanded_url': 'http://sewell.house.gov', 'display_url': 'sewell.house.gov'}]","[{'start': 41, 'end': 54, 'tag': 'ForThePeople'}]","[{'start': 82, 'end': 105, 'url': 'https://t.co/0uBlTm34B9', 'expanded_url': 'http://facebook.com/RepSewell', 'display_url': 'facebook.com/RepSewell'}]",1427609291251400705,
RepSarbanes,364415553,2011-08-29T18:44:47.000Z,Rep. John Sarbanes,True,https://pbs.twimg.com/profile_images/1525122340799012865/P9F8Pn5F_normal.jpg,"Representing Maryland’s Third District. 
Author of #HR1. Cleaning up corruption #ForThePeople.  
Chair: @House_DRTF.
Member: @EnergyCommerce & @OversightDems",False,Maryland,https://t.co/V4FNvvSo4E,27396,618,5322,943,"[{'start': 0, 'end': 23, 'url': 'https://t.co/V4FNvvSo4E', 'expanded_url': 'https://sarbanes.house.gov', 'display_url': 'sarbanes.house.gov'}]","[{'start': 51, 'end': 55, 'tag': 'HR1'}, {'start': 80, 'end': 93, 'tag': 'ForThePeople'}]",,,"[{'start': 104, 'end': 115, 'username': 'House_DRTF'}, {'start': 125, 'end': 140, 'username': 'EnergyCommerce'}, {'start': 143, 'end': 157, 'username': 'OversightDems'}]"
GuamCongressman,346509049,2011-08-01T11:27:20.000Z,Michael F.Q. San Nicolas,False,https://pbs.twimg.com/profile_images/1098025305707552770/5Zb7HLNr_normal.jpg,"Senator, 32nd / 33rd / 34th Guam Legislature;

Member, U.S. House of Representatives, 116th Congress",False,,https://t.co/sJh22GvLyR,2317,146,48,125,"[{'start': 0, 'end': 23, 'url': 'https://t.co/sJh22GvLyR', 'expanded_url': 'http://sannicolas.house.gov', 'display_url': 'sannicolas.house.gov'}]",,,1139521046112034816,
